"タイトル","コメント","URLアドレス","座標","詳細情報","親リスト","一覧抽出方法"
"浅草岳","97 あさくさだけ浅草岳福島県新潟県1,585.5地理院地図Googleマップ北緯37度20分37秒東経139度14分01秒﻿ / ﻿北緯37.343589度 東経139.233565度﻿ / 37.343589; 139.233565﻿ (浅草岳)日本三百名山越後百山","https://ja.wikipedia.org/wiki/浅草岳","北緯37度20分36.9秒東経139度14分00.8秒","標高: 1,585.5m;所在地: 日本新潟県魚沼市・福島県南会津郡只見町;位置: 北緯37度20分36.9秒東経139度14分00.8秒座標: 北緯37度20分36.9秒 東経139度14分00.8秒;山系: 越後山脈;種類: 成層火山","東北百名山","表形式"
"鎌倉岳 (田村市)","98 かまくらだけ鎌倉岳福島県966.8地理院地図Googleマップ北緯37度28分01秒東経140度41分20秒﻿ / ﻿北緯37.467028度 東経140.688885度﻿ / 37.467028; 140.688885﻿ (鎌倉岳)花の百名山新・花の百名山","https://ja.wikipedia.org/wiki/鎌倉岳_(田村市)","北緯37度28分01秒東経140度41分20秒","標高: 966.6m;所在地: 日本福島県田村市;位置: 北緯37度28分01秒東経140度41分20秒座標: 北緯37度28分01秒 東経140度41分20秒;山系: 阿武隈高地","東北百名山","表形式"
"蓬田岳","99 よもぎだだけ蓬田岳福島県952.2地理院地図Googleマップ北緯37度15分57秒東経140度32分05秒﻿ / ﻿北緯37.265802度 東経140.534738度﻿ / 37.265802; 140.534738﻿ (蓬田岳)","https://ja.wikipedia.org/wiki/蓬田岳","北緯37度15分57秒東経140度32分5秒","標高: 952.2m;所在地: 日本福島県石川郡平田村・須賀川市・郡山市;位置: 北緯37度15分57秒東経140度32分5秒;山系: 阿武隈高地","東北百名山","表形式"
"二ッ箭山","100 ふたつやさん二ッ箭山福島県709.7地理院地図Googleマップ北緯37度10分23秒東経140度52分13秒﻿ / ﻿北緯37.173030度 東経140.870415度﻿ / 37.173030; 140.870415﻿ (二ッ箭山)","https://ja.wikipedia.org/wiki/二ッ箭山","北緯37度10分23.1秒東経140度52分13.4秒","標高: 709.7 m;所在地: 日本福島県いわき市;位置: 北緯37度10分23.1秒東経140度52分13.4秒座標: 北緯37度10分23.1秒 東経140度52分13.4秒;山系: 阿武隈高地","東北百名山","表形式"
"十和田山 (存在しないページ)","2 とわだやま十和田山青森県1,053.9地理院地図Googleマップ北緯40度27分45秒東経140度58分15秒﻿ / ﻿北緯40.462478度 東経140.970967度﻿ / 40.462478; 140.970967﻿ (十和田山)十和田湖外輪山","https://ja.wikipedia.org/w/index.php?title=十和田山&amp;action=edit&amp;redlink=1","","","東北百名山","表形式"
"釜臥山","4 かまふせやま釜臥山青森県878.3地理院地図Googleマップ北緯41度16分43秒東経141度07分12秒﻿ / ﻿北緯41.278520度 東経141.120011度﻿ / 41.278520; 141.120011﻿ (釜臥山)恐山","https://ja.wikipedia.org/wiki/釜臥山","北緯41度16分43秒東経141度07分12秒","標高: 878.2 m;所在地: 日本青森県むつ市;位置: .mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}北緯41度16分43秒東経141度07分12秒﻿ / ﻿北緯41.27861度 東経141.12000度﻿ / 41.27861; 141.12000座標: 北緯41度16分43秒東経141度07分12秒﻿ / ﻿北緯41.27861度 東経141.12000度﻿ / 41.27861; 141.12000;山系: 恐山山地;種類: 火山（恐火山の一部）","東北百名山","表形式"
"五の宮岳","10 ごのみやだけ五ノ宮岳秋田県1,115.0地理院地図Googleマップ北緯40度08分45秒東経140度50分45秒﻿ / ﻿北緯40.145843度 東経140.845930度﻿ / 40.145843; 140.845930﻿ (五ノ宮岳)五ノ宮嶽","https://ja.wikipedia.org/wiki/五の宮岳","北緯40度08分45秒東経140度50分45秒","標高: 1,115 m;所在地: 日本秋田県鹿角市;位置: 北緯40度08分45秒東経140度50分45秒座標: 北緯40度08分45秒 東経140度50分45秒","東北百名山","表形式"
"白岩岳 (存在しないページ)","12 しらいわだけ白岩岳秋田県1,177地理院地図Googleマップ北緯39度35分20秒東経140度41分42秒﻿ / ﻿北緯39.588975度 東経140.695122度﻿ / 39.588975; 140.695122﻿ (白岩岳)","https://ja.wikipedia.org/w/index.php?title=白岩岳&amp;action=edit&amp;redlink=1","","","東北百名山","表形式"
"黒森山 (盛岡市・紫波町)","22 くろもりやま黒森山岩手県836.8地理院地図Googleマップ北緯39度36分13秒東経141度16分39秒﻿ / ﻿北緯39.603732度 東経141.277636度﻿ / 39.603732; 141.277636﻿ (黒森山)紫黒森山　","https://ja.wikipedia.org/wiki/黒森山_(盛岡市・紫波町)","北緯39度36分13.3秒東経141度16分39.5秒","標高: 837.3 m;所在地: 日本岩手県盛岡市・紫波郡紫波町;位置: 北緯39度36分13.3秒東経141度16分39.5秒座標: 北緯39度36分13.3秒 東経141度16分39.5秒;山系: 北上山地","東北百名山","表形式"
"稲庭岳","23 いなにわだけ稲庭岳岩手県1,077.9地理院地図Googleマップ北緯40度11分55秒東経141度02分46秒﻿ / ﻿北緯40.198627度 東経141.046202度﻿ / 40.198627; 141.046202﻿ (稲庭岳)","https://ja.wikipedia.org/wiki/稲庭岳","北緯40度11分55秒東経141度02分46秒","標高: 1,078 m;所在地: 日本岩手県：二戸市;位置: 北緯40度11分55秒東経141度02分46秒;山系: 北部奥羽山脈","東北百名山","表形式"
"硯上山 (存在しないページ)","61 画 像 募 集 中けんじょうさん硯上山宮城県519.9地理院地図Googleマップ北緯38度30分10秒東経141度25分51秒﻿ / ﻿北緯38.502660度 東経141.430954度﻿ / 38.502660; 141.430954﻿ (硯上山)","https://ja.wikipedia.org/w/index.php?title=硯上山&amp;action=edit&amp;redlink=1","","","東北百名山","表形式"
"蛤山 (存在しないページ)","69 画 像 募 集 中はまぐりやま蛤山宮城県980.7地理院地図Googleマップ北緯38度01分44秒東経140度26分48秒﻿ / ﻿北緯38.028766度 東経140.446689度﻿ / 38.028766; 140.446689﻿ (蛤山)","https://ja.wikipedia.org/w/index.php?title=蛤山&amp;action=edit&amp;redlink=1","","","東北百名山","表形式"
"朳差岳","80 えぶりさしだけ朳差岳新潟県1,636.4地理院地図Googleマップ北緯37度56分33秒東経139度36分32秒﻿ / ﻿北緯37.942613度 東経139.608818度﻿ / 37.942613; 139.608818﻿ (朳差岳)日本二百名山飯豊連峰","https://ja.wikipedia.org/wiki/朳差岳","北緯37度56分33秒東経139度36分32秒","標高: 1,636.4 m;所在地: 日本新潟県岩船郡関川村;位置: 北緯37度56分33秒東経139度36分32秒座標: 北緯37度56分33秒 東経139度36分32秒;山系: 飯豊山地","東北百名山","表形式"
"猫魔ヶ岳","82 ねこまがたけ猫魔ヶ岳福島県1,403.7地理院地図Googleマップ北緯37度36分42秒東経140度01分42秒﻿ / ﻿北緯37.611642度 東経140.028365度﻿ / 37.611642; 140.028365﻿ (猫魔ヶ岳)","https://ja.wikipedia.org/wiki/猫魔ヶ岳","北緯37度36分41.9秒東経140度01分42.1秒","標高: 1,403.6 m;所在地: 日本福島県耶麻郡磐梯町・北塩原村;位置: 北緯37度36分41.9秒東経140度01分42.1秒座標: 北緯37度36分41.9秒 東経140度01分42.1秒;山系: 猫魔火山;種類: カルデラ外輪山","東北百名山","表形式"
